"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP"
"LICEUM OG?LNOKSZTA?C?CE SPECJALNE NR XXXII DLA UCZNI?W NIEWIDOMYCH I S?ABOWIDZ?CYCH W DOLNO?L?SKIM SPECJLANYM O?RODKU SZKOLNO-WYCHOWAWCZYM NR 13 DLA NIEWIDOMYCH I S?ABOWIDZ?CYCH WE WROC?AWIU","UL. KAMIENNOG?RSKA","54-034","WROC?AW-FABRYCZNA","16.89878269","51.13928491","99.83333333333333","1011.3666666666667","0.7999999999999999","56.15","46.76666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. WANDY KAWY I BRONIS?AWY KAWY W KO?MIDRACH","UL. SZKOLNA","42-772","KO?MIDRY","18.5679671","50.6647589","85.33333333333333","997.0416666666666","-3.4250000000000003","25.075","21.233333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM 21. WARSZAWSKIEGO PU?KU PIECHOTY ""DZIECI WARSZAWY"" W CIECHANOWIE","UL. P?O?SKA","06-400","CIECHAN?W","20.630814","52.8633337","75.20833333333333","1010.0333333333333","0.6916666666666668","48.18333333333334","35.00833333333333","2023-04-05 00:00:00.0"
"TECHNIKUM NR 1 IM. PROF. BOLES?AWA KRUPI?SKIEGO W LUBINIE","UL. TADEUSZA KO?CIUSZKI","59-300","LUBIN","16.208145","51.4014027","79.86666666666666","1010.85","-1.4000000000000001","34.775","26.433333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. MIKO?AJA KOPERNIKA W GUBINIE","UL. RAC?AWICKA","66-620","GUBIN","14.7284576","51.9489824","68.125","1020.1416666666668","2.4333333333333336","44.76666666666667","30.325","2023-04-05 00:00:00.0"
"IV LICEUM OG?LNOKSZTA?C?CE IM. KARD. STEFANA WYSZY?SKIEGO W ZESPOLE SZK?? NR 1 IM. J?ZEFA PI?SUDSKIEGO W LIMANOWEJ ","UL. WINCENTEGO WITOSA","34-600","LIMANOWA","20.4080007","49.7185471","68.5","977.7999999999998","-1.8166666666666667","24.483333333333334","18.533333333333335","2023-04-05 00:00:00.0"
"MIEJSKA SZKO?A PODSTAWOWA NR 3 W KNUROWIE","UL. FELIKSA MICHALSKIEGO","44-193","KNUR?W","18.6452996","50.2109434","77.10833333333333","996.9083333333333","-3.9916666666666667","100.95","83.83333333333333","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. BOHATERSKICH HARCERZY CEG?OWA W CEG?OWIE","UL. POPRZECZNA","05-319","CEG??W","21.7379077","52.1469857","87.48333333333333","1002.4416666666666","-1.3416666666666668","17.375","15.508333333333333","2023-04-05 00:00:00.0"
"TECHNIKUM NR 3 W SUWA?KACH","UL. SEJNE?SKA","16-400","SUWA?KI","22.94463","54.10127","98.72500000000001","1002.0083333333333","-0.19999999999999998","11.450000000000001","9.6","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W JUDZIKACH","","19-400","JUDZIKI","22.5106122","54.1146732","97.14166666666667","998.3416666666667","-1.6083333333333334","11.333333333333334","9.866666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. KONSTYTUCJI 3 MAJA W JA?WI?ACH","","19-124","JA?WI?Y","22.9430109","53.477615","100.0","1001.6916666666667","-1.1","4.533333333333333","4.016666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA Z ODDZIA?AMI INTEGRACYJNYMI W SZCZYTNIKACH","","32-112","SZCZYTNIKI","20.2865705","50.2369307","65.74166666666666","991.7166666666667","-0.9166666666666666","27.78333333333333","25.925","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA W KOCHCICACH","UL. PARKOWA","42-283","KOCHCICE","18.6821575","50.7082443","86.50833333333333","992.7916666666666","-3.3249999999999997","95.89166666666667","81.21666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM.JANA KOCHANOWSKIEGO W SZ?WSKU","UL. LUBELSKA","37-522","SZ?WSKO","22.710251184075926","50.04758822852888 ","72.23076923076923","1002.376923076923","0.7692307692307693","33.76923076923077","28.93846153846154","2023-04-05 00:00:00.0"
"I LICEUM OG?LNOKSZTA?C?CE IM. MIKO?AJA KOPERNIKA W GRAJEWIE","UL. A. MICKIEWICZA","19-200","GRAJEWO","22.452724999999997","53.65094443707044","97.64999999999999","1007.2999999999998","-0.5499999999999999","8.141666666666667","6.466666666666666","2023-04-05 00:00:00.0"
"ZESP?? SZK?? SPECJALNYCH SZKO?A PODSTAWOWA SPECJALNA NR 6 W WADOWICACH","UL. ZEGAD?OWICZA","34-100","WADOWICE","19.4939579","49.8827856","57.88333333333333","992.1500000000001","0.5166666666666666","29.491666666666664","23.28333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA Z ODDZIA?EM PRZEDSZKOLNYM W POSKWITOWIE","POSKWIT?W","32-095","POSKWIT?W (WIE?)","20.0004568","50.2236024","72.38333333333334","990.3416666666667","-1.2583333333333333","24.316666666666666","17.7","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. B.CHROBREGO W RYBARZOWICACH","UL. BESKIDZKA","43-378","RYBARZOWICE","19.1030526","49.7294784","61.291666666666664","974.4499999999999","-2.0","30.25","23.05","2023-04-05 00:00:00.0"
"AKADEMICKI ZESP?? PLAC?WEK O?WIATOWYCH SZKO?A PODSTAWOWA W FIJEWIE","","14-260","FIJEWO","19.7542438","53.4991344","86.96666666666665","1003.6166666666667","-0.47500000000000003","35.641666666666666","28.34166666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. LOTNIK?W POLSKICH W P?OCICZNIE-TARTAK","","unknow","P?OCICZNO-TARTAK","0","0","94.9923076923077","1003.5307692307692","-0.7153846153846154","6.238461538461538","5.5076923076923086","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. JULIUSZA S?OWACKIEGO W HERBACH","UL. KATOWICKA","42-284","HERBY","18.880949","50.743272","99.44166666666666","990.0583333333334","-5.016666666666667","80.46666666666667","62.175000000000004","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. W?.ST. REYMONTA W R?BIELICACH KR?LEWSKICH","UL. SZKOLNA","42-110","R?BIELICE KR?LEWSKIE","18.8604488","50.9958114","80.31666666666668","997.6750000000001","-3.125","109.16666666666667","89.73333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W MARKLOWICACH G?RNYCH","UL. SZKOLNA","43-410","MARKLOWICE G?RNE","18.5829587","49.890108","69.25","997.2916666666666","-2.1999999999999997","33.63333333333333","24.733333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W D?BROWIE","UL. PARKOWA","46-112","D?BROWA","17.799011","50.9711671","100.0","1007.7833333333333","-2.0416666666666665","37.81666666666667","28.175","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. WO?Y?SKIEJ BRYGADY KAWALERII W MIED?NIE","UL. SZKOLNA","42-120","MIED?NO","18.9868811","50.9680679","80.31666666666666","997.9499999999999","-3.216666666666667","83.425","70.5","2023-04-05 00:00:00.0"
"TECHNIKUM NR 1 W TARNOWSKICH G?RACH","UL. OPOLSKA","42-600","TARNOWSKIE G?RY","18.849052","50.446684","71.31666666666666","987.6500000000001","-2.3249999999999997","112.47500000000001","100.16666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. JANA HEMPLA W WYSZKOWIE","UL. STEFANA BATOREGO","07-201","WYSZK?W","21.458395","52.5928523","84.20833333333333","1014.2083333333334","0.6","15.966666666666667","14.15","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W KR?LEWIE","","09-131","KR?LEWO","20.5648353","52.6353613","81.54166666666667","1011.9083333333333","-2.966666666666667","127.75833333333333","104.27499999999999","2023-04-05 00:00:00.0"
"SPO?ECZNA SZKO?A PODSTAWOWA Z ODDZIA?EM PRZEDSZKOLNYM W ZA?U?U","","37-600","ZA?U?E","23.170994","50.1994769","99.98181818181818","996.0","-0.7909090909090909","23.036363636363635","20.927272727272726","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W LUBATOWEJ","","38-440","LUBATOWA","21.76125","49.5404048","76.49230769230769","972.8692307692307","-0.4230769230769231","18.492307692307694","14.73076923076923","2023-04-05 00:00:00.0"
"TECHNIKUM W SEJNACH","UL. KONARSKIEGO","16-500","SEJNY","23.33861373","54.10713149","88.96666666666665","1004.3166666666666","-0.6083333333333333","1.9833333333333334","1.4000000000000001","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 2 W ROPCZYCACH","UL. ROBOTNICZA","39-100","ROPCZYCE","21.5863232","50.0775233","65.01666666666667","997.6166666666667","0.19999999999999998","17.033333333333335","14.791666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. C.K. NORWIDA W D?BR?WCE","UL. TADEUSZA KO?CIUSZKI","05-252","D?BR?WKA","21.2966041","52.4866867","78.28999999999999","1013.22","1.09","8.89","6.83","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. JANA PAW?A II W SARN?WKU","","27-400","SARN?WEK DU?Y","21.436512","51.006609","85.21538461538461","999.2","-2.3","18.346153846153847","14.907692307692308","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W PILCHOWICACH","UL. SZKOLNA","44-145","PILCHOWICE","18.55892249999911","50.21769552978952","83.8","997.1","-4.05","37.0","25.3","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W ROGOWICACH","","26-080","ROGOWICE","20.558991380964468","51.03562685582885 ","84.71666666666667","987.6750000000001","-3.466666666666667","75.15833333333333","61.99166666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W SIDRZE","UL. SZKOLNA","16-124","SIDRA","23.4487107","53.5532039","93.375","1004.3833333333333","-0.7916666666666666","15.983333333333334","14.075000000000001","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W KU?NICY","UL. JAGIELLO?SKA","16-123","KU?NICA","23.6492992","53.5106708","100.0","1003.275","-0.6833333333333332","14.991666666666667","11.75","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. ROMUALDA TRAUGUTTA W CZARNEJ BIA?OSTOCKIEJ","UL. TRAUGUTTA","16-020","CZARNA BIA?OSTOCKA","23.2856814","53.3015522","93.28333333333335","1002.1833333333334","-0.6583333333333333","10.65","9.875","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. MARII KONOPNICKIEJ W OPATOWIE","UL. SZKOLNA","42-152","OPAT?W","18.8226827","50.9545445","76.32307692307693","996.2153846153846","-3.053846153846154","51.50769230769231","34.44615384615385","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. TADEUSZA KO?CIUSZKI W ??TOWICACH","","33-121","??TOWICE","20.845262","49.994632","56.025","999.5","0.3","23.724999999999998","20.0","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. IGNACEGO ?UKASIEWICZA W KOBYLANCE","","38-303","KOBYLANKA","21.222151","49.669007","68.41666666666667","988.8083333333333","0.3416666666666666","27.150000000000002","24.758333333333336","2023-04-05 00:00:00.0"
"TECHNIKUM IM. KSI?CIA BOLKA II W STRZEGOMIU","UL. KR?TKA","58-150","STRZEGOM","16.34410641","50.95893977","70.06666666666666","997.4916666666667","-1.2166666666666666","26.474999999999998","21.833333333333332","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 6 Z ODDZIA?AMI INTEGRACYJNYMI IM. JANA PAW?A II W ?AZISKACH G?RNYCH","UL. WYRSKA","43-173","?AZISKA G?RNE","18.8703811","50.1362116","65.28333333333333","989.35","-1.8666666666666665","60.375","45.88333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM.JANUSZA KORCZAKA W GNIEWKOWIE","","58-173","GNIEWK?W","16.223964","50.994542","79.4090909090909","999.0363636363636","-2.272727272727273","35.20909090909091","26.536363636363635","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. ADAMA MICKIEWICZA W UJKOWICACH","","37-713","UJKOWICE","22.7221522","49.8381351","70.98333333333333","990.8416666666667","0.6749999999999999","24.058333333333334","20.683333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. ?WI?TEGO MIKO?AJA W PASTUCHOWIE","UL. WYZWOLENIA","58-115","PASTUCH?W","16.437169","50.949092","83.51666666666667","999.3333333333334","-1.8166666666666667","47.26666666666667","38.199999999999996","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 5 IM. JANA BRZECHWY Z J?ZYKIEM MNIEJSZO?CI NIEMIECKIEJ W RACIBORZU","UL. BOJANOWSKA","47-400","RACIB?RZ","19.145136","51.919438","87.73333333333333","1001.4666666666667","-2.283333333333333","45.99166666666667","33.28333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM.?W. JANA DE LA SALLE W CZ?STOCHOWIE","UL. GEN. KAZIMIERZA PU?ASKIEGO","42-217","CZ?STOCHOWA","19.1029461","50.8039173","77.60000000000001","993.5583333333334","-3.0833333333333335","171.875","151.65833333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. TADEUSZA KO?CIUSZKI W WIELICZCE","UL. STANIS?AWA MONIUSZKI","32-020","WIELICZKA","20.059786","49.98544","53.03846153846154","995.9692307692308","0.6615384615384615","19.053846153846152","19.053846153846152","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. OR?A BIA?EGO W MARSZOWICACH","","32-420","MARSZOWICE","20.2362141","49.9174139","60.39166666666667","996.3083333333334","0.049999999999999996","19.841666666666665","18.925","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 28 IM. ""LUBUSKICH RODZIN KATY?SKICH"" W ZESPOLE EDUKACYJNYM NR 8 W ZIELONEJ G?RZE","UL. ZAWADA-SZKOLNA","66-001","ZIELONA G?RA","15.5568495","51.992893","68.11666666666666","1019.6333333333333","1.075","16.425","14.641666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W DOBRZYNIEWIE DU?YM","UL. SZKOLNA","16-002","DOBRZYNIEWO DU?E","23.0111979","53.1993434","87.86","1006.15","-0.6599999999999999","11.68","10.6","2023-04-05 00:00:00.0"
"BRAN?OWA SZKO?A I STOPNIA NR 4 W SZCZECINIE","UL. GEN. J?ZEFA SOWI?SKIEGO","70-236","SZCZECIN","14.539421","53.418348","57.15","1023.6083333333332","2.3666666666666667","36.75","30.95","2023-04-05 00:00:00.0"
"II LICEUM OG?LNOKSZTA?C?CE IM. ZIEMI OLKUSKIEJ W OLKUSZU","UL. STEFANA ?EROMSKIEGO","32-305","OLKUSZ","19.5635115","50.2659999","62.51666666666667","975.7333333333332","-1.6833333333333333","27.683333333333334","24.325","2023-04-05 00:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY INTEGRACYJNY NR 1 W OLKUSZU - SZKO?A PODSTAWOWA NR 2 Z ODDZIA?AMI INTEGRACYJNYMI IM. J.IWASZKIEWICZA W OLKUSZU","UL. JANA KOCHANOWSKIEGO","32-305","OLKUSZ","19.5656869","50.2813157","70.97692307692309","975.4846153846154","-2.8923076923076922","33.11538461538461","22.123076923076926","2023-04-05 00:00:00.0"
"TECHNIKUM W GIEBU?TOWIE W ZESPOLE SZK?? PONADPODSTAWOWYCH IM. WINCENTEGO WITOSA W GIEBU?TOWIE","OS. SZKOLNE","32-085","GIEBU?T?W","19.8869657","50.1393595","41.94166666666667","987.7833333333333","4.375","12.125","11.158333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W GROMCU","UL. HUSARSKA","32-590","GROMIEC","19.2846434","50.0550119","64.92307692307692","997.0615384615384","-2.0846153846153848","29.192307692307693","20.54615384615385","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. ?W.KR?LOWEJ JADWIGI W JERZMANOWICACH","UL. SZKOLNA","32-048","JERZMANOWICE","19.7463992","50.2118918","73.64166666666667","971.4916666666667","-2.8833333333333333","19.941666666666666","20.375","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. FLAGI POLSKI W LIBI??U","UL. ?WI?TEJ BARBARY","32-590","LIBI??","19.3156774","50.1037928","59.99166666666667","989.2666666666668","-1.3833333333333335","61.46666666666667","49.324999999999996","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM.STULECIA ODZYSKANIA NIEPODLEG?O?CI POLSKI W MINODZE","","32-043","MINOGA","19.9006661","50.2420125","69.58333333333333","984.8083333333334","-2.158333333333333","17.258333333333333","15.65","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. TADEUSZA KO?CIUSZKI W RAC?AWICACH","","32-222","RAC?AWICE","20.2357084","50.3240018","71.10833333333333","991.4833333333332","-1.1583333333333334","29.583333333333332","24.641666666666666","2023-04-05 00:00:00.0"
"NIEPUBLICZNA SZKO?A PODSTAWOWA IM. LEONARDA DA VINCI W SU?KOWICACH","SU?KOWICE","32-095","SU?KOWICE","19.9266258","50.2316951","68.85000000000001","987.0","-1.4749999999999999","14.35","13.066666666666668","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. J?ZEFA PI?SUDSKIEGO W WOLI ZACHARIASZOWSKIEJ","UL. ?WI?TEGO FLORIANA","32-087","WOLA ZACHARIASZOWSKA","19.932638999999995","50.1505174316246","64.32000000000001","988.04","-1.08","10.870000000000001","9.96","2023-04-05 00:00:00.0"
"I LICEUM OG?LNOKSZTA?C?CE IM. MARCINA WADOWITY W WADOWICACH","UL. MICKIEWICZA","34-100","WADOWICE","19.48966","49.883822","60.6","992.1","-0.26666666666666666","46.833333333333336","35.25","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. HENRYKA SIENKIEWICZA W BIERWCACH","","26-660","BIERWCE","21.1684745","51.5663509","72.19166666666666","1005.4","-1.8","50.68333333333334","42.550000000000004","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA SPECJALNA W GR?JCU SZKO?A FILIALNA W NOWEJ WSI","","05-660","NOWA WIE?","22.0359008","50.1007956","70.825","1007.8666666666667","-1.2416666666666667","24.816666666666666","18.775","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM.BOHATER?W WRZE?NIA1939 W ?UKAWCU","","37-626","?UKAWIEC","23.113522","50.0801159","73.675","996.3916666666665","-0.05833333333333333","23.258333333333336","20.875","2023-04-05 00:00:00.0"
"I LICEUM OG?LNOKSZTA?C?CE IM. BARTOSZA G?OWACKIEGO W TOMASZOWIE LUBELSKIM","UL. WYSPIA?SKIEGO","22-600","TOMASZ?W LUBELSKI","23.41242","50.4428399","76.46153846153847","988.5538461538462","-1.1538461538461537","30.684615384615384","25.16923076923077","2023-04-05 00:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE IM. CYPRIANA KAMILA NORWIDA W MO?KACH","UL. TYSI?CLECIA","19-100","MO?KI","22.804277","53.404480516","98.175","1001.625","-0.7166666666666667","14.200000000000001","13.766666666666666","2023-04-05 00:00:00.0"
"TECHNIKUM W MO?KACH","UL. SZKOLNA","19-100","MO?KI","22.793105","53.401592","98.58181818181819","1000.7090909090911","-0.8363636363636364","10.52727272727273","9.30909090909091","2023-04-05 00:00:00.0"
"NIEPUBLICZNE LICEUM OG?LNOKSZTA?C?CE W BIELAWIE","UL. WOLNO?CI","58-260","BIELAWA","16.6516018","50.7381464","66.125","989.0083333333333","-1.3","36.1","23.650000000000002","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA Z ODDZIA?AMI INTEGRACYJNYMI NR 105 IM. LUDWIKI WAWRZY?SKIEJ W KRAKOWIE","OS. OSIEDLE S?ONECZNE","31-958","KRAK?W-NOWA HUTA","20.042014","50.078466","52.50833333333333","998.7416666666667","0.6333333333333333","20.175","16.575","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W WOLI WIELKIEJ","","39-218","WOLA WIELKA","21.342836","50.08146","72.50833333333334","999.3166666666666","0.19999999999999998","27.150000000000002","22.066666666666666","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. JANA PAW?A II W BRZE?NICY","UL. SZKOLNA","39-207","BRZE?NICA","21.485064","50.103691","66.26666666666667","1000.9166666666666","0.5916666666666667","17.666666666666668","16.183333333333334","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA W LATOSZYNIE","","39-200","LATOSZYN","21.38439","50.02607","68.825","996.6916666666667","0.8083333333333332","31.599999999999998","22.15833333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. NOBLIST?W POLSKICH W BRZEZIEJ ??CE","UL. SZKOLNA","55-093","BRZEZIA ??KA","17.2485849","51.12506","65.90833333333333","1009.2833333333333","1.0","45.88333333333333","33.324999999999996","2023-04-05 00:00:00.0"
"SPECJALNA PRZYSZPITALNA NIEPUBLICZNA SZKO?A PODSTAWOWA PRZY SUDECKIM CENTRUM ZDROWIA W PIESZYCACH","UL. KSI?DZA EMILA PAGACZA","58-250","PIESZYCE","16.58036735","50.71553783","74.06666666666666","988.2583333333333","-2.575","25.508333333333336","19.2","2023-04-05 00:00:00.0"
"TECHNIKUM KSZTA?TOWANIA ?RODOWISKA W SZCZECINIE","UL. PORTOWA","70-833","SZCZECIN","14.669609","53.399056","60.90833333333333","1026.0583333333334","3.15","27.03333333333333","22.09166666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 10 IM. MIKO?AJA KOPERNIKA W G?OGOWIE","UL. ANDROMEDY","67-200","G?OG?W","16.0628868","51.6534984","60.96666666666667","1011.9666666666667","2.0833333333333335","14.116666666666667","11.633333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. J?ZEFA LOMPY W LUBSZY","UL. SZKOLNA","42-287","LUBSZA","18.9962539","50.6125221","72.32307692307693","981.8076923076923","-2.861538461538461","61.92307692307692","47.53846153846154","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 58 IM. IRENY SENDLEROWEJ W BYDGOSZCZY","UL. GDA?SKA","85-005","BYDGOSZCZ","18.006526","53.13014","67.15833333333333","1020.1416666666668","1.4166666666666667","31.816666666666666","22.15833333333333","2023-04-05 00:00:00.0"
"ZESP?? SZK?? SPECJALNYCH NR 102 W WARSZAWIE","UL. DERKACZY","04-963","WARSZAWA","21.20527549","52.16464066","79.2","1013.8000000000001","-0.47500000000000003","17.608333333333334","17.433333333333334","2023-04-05 00:00:00.0"
"BRAN?OWA SZKO?A I STOPNIA IM. KPT. STEFANA POGONOWSKIEGO W RADZYMINIE","UL. KOMUNALNA","05-250","RADZYMIN","21.1891905","52.4148957","77.89166666666667","1014.0500000000001","1.1916666666666667","24.541666666666668","20.158333333333335","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 5 IM.MARII D?BROWSKIEJ W RADOMIU","UL. GEN. J?ZEFA SOWI?SKIEGO","26-600","RADOM","21.1619916","51.41283841","63.19","1004.6200000000001","-0.6900000000000001","33.4","28.080000000000002","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W PO?KUNACH","","16-500","PO?KUNY","23.4302158","54.0869616","96.86666666666667","1004.2416666666667","-0.7333333333333334","1.45","0.975","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. ?WI?TEJ KR?LOWEJ JADWIGI W DYDNI","","36-204","DYDNIA","22.1746713","49.6854658","69.60000000000001","987.975","0.10833333333333334","24.916666666666668","23.183333333333334","2023-04-05 00:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE IM. ROMANA CZERNECKIEGO W SZCZEKOCINACH","UL. SPACEROWA","42-445","SZCZEKOCINY","19.823275","50.619208","84.31666666666666","992.5666666666666","-2.8833333333333333","43.800000000000004","32.291666666666664","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA W CEG?OWIE - FILIA W PIASECZNIE","","05-319","PIASECZNO","21.7213942","52.1363862","96.325","1003.3499999999999","-1.9083333333333332","22.78333333333333","18.133333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 20 IM. GEN. W?ADYS?AWA SIKORSKIEGO W BIA?YMSTOKU","UL. LE?NA","15-559","BIA?YSTOK","23.1014693","53.1339392","90.21666666666665","1005.3499999999999","-0.5166666666666667","18.833333333333332","15.408333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. EDWARDA SZYMA?SKIEGO W STOCZKU","UL. W?GROWSKA","07-104","STOCZEK","21.9001015","52.5429093","91.4","1007.9307692307692","-1.3384615384615384","17.6","17.6","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. C.K. NORWIDA W D?BINKACH","UL. C. K. NORWIDA","07-230","D?BINKI","21.4224042","52.4770923","87.89166666666667","1012.2916666666666","-0.27499999999999997","10.1","8.291666666666666","2023-04-05 00:00:00.0"
"TECHNIKUM NR 5 W ZABRZU W ZESPOLE SZK?? SPO?YWCZYCH IM. DR BRONIS?AWA HAGERA W ZABRZU","UL. FRANCISZKA?SKA","41-819","ZABRZE","18.768076","50.3132502","69.55","996.2416666666667","-2.066666666666667","39.266666666666666","27.708333333333332","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W KOPIENICY","UL. 1 MAJA","42-674","KOPIENICA","18.6504282","50.4496034","86.47500000000001","991.0583333333334","-3.2916666666666665","46.50833333333333","34.800000000000004","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W K?ODNICY DOLNEJ","","24-224","K?ODNICA DOLNA","22.28477957","51.06632652","93.98461538461538","997.4000000000001","-1.2461538461538462","22.846153846153847","19.753846153846155","2023-04-05 00:00:00.0"
"BRAN?OWA SZKO?A I STOPNIA SPECJALNA NR 1 W GOLENIOWIE","UL. NIEPODLEG?O?CI","72-100","GOLENI?W","14.8193","53.570509","71.23333333333333","1024.5416666666667","2.8666666666666667","29.433333333333334","21.041666666666668","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM.?O?NIERZA POLSKIEGO UL.CZWARTAK?W 2 W Z?OCIE?CU","UL. CZWARTAK?W","78-524","Z?OCIENIEC","16.048539","53.541936","74.53333333333333","1009.9499999999999","0.7916666666666666","39.833333333333336","28.2","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZY?SKIEGO W I?SKU","UL. POPRZECZNA","73-140","I?SKO","15.55039","53.43606","82.54166666666667","1010.6583333333333","2.9166666666666665","9.391666666666667","6.608333333333333","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 3 IM. MIKO?AJA KOPERNIKA W BRZESKU","UL. LEGION?W PI?SUDSKIEGO","32-800","BRZESKO","20.612038","49.97275","61.01666666666667","996.775","-0.14166666666666666","20.3","18.55","2023-04-05 00:00:00.0"
"TECHNIKUM W KADZIDLE","UL. S?ONECZNA","07-420","KADZID?O","21.464272","53.23041","95.19166666666666","1010.1583333333333","-1.575","23.3","18.116666666666667","2023-04-05 00:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE W ZESPOLE SZK?? W R??ANIE","UL. WARSZAWSKA","06-320","R??AN","21.391333","52.88777","94.33333333333333","1008.5166666666668","-1.3333333333333333","26.958333333333332","21.241666666666667","2023-04-05 00:00:00.0"
